QueryNumber,RankingDoc
62,"[261, 632, 0.5673904839621366]"
62,"[262, 542, 0.5672098075308]"
62,"[263, 1212, 0.5661834929602265]"
62,"[264, 985, 0.5661834929602265]"
62,"[265, 31, 0.5659940298379625]"
62,"[266, 1143, 0.5657472301983201]"
62,"[267, 1073, 0.5657240311100777]"
62,"[268, 153, 0.5653947685055938]"
62,"[269, 808, 0.5653947685055938]"
62,"[270, 319, 0.5653947685055938]"
62,"[271, 866, 0.5653947685055938]"
62,"[272, 880, 0.5653947685055938]"
62,"[273, 921, 0.5653947685055938]"
62,"[274, 1008, 0.5653947685055938]"
62,"[275, 124, 0.5652878192099198]"
62,"[276, 425, 0.5652878192099198]"
62,"[277, 271, 0.5650744902702932]"
62,"[278, 800, 0.5650744902702932]"
62,"[279, 998, 0.5650192673963316]"
62,"[280, 431, 0.564048877894517]"
62,"[281, 1112, 0.5639502479810243]"
62,"[282, 498, 0.563630011693865]"
62,"[283, 982, 0.5617158835655415]"
62,"[284, 543, 0.561581654671678]"
62,"[285, 962, 0.561581654671678]"
62,"[286, 323, 0.5606870416911931]"
62,"[287, 505, 0.5606870416911931]"
62,"[288, 672, 0.5606870416911931]"
62,"[289, 952, 0.5606870416911931]"
62,"[290, 1102, 0.5606870416911931]"
62,"[291, 219, 0.5606755281361863]"
62,"[292, 473, 0.5606755281361863]"
62,"[293, 1119, 0.5606755281361863]"
62,"[294, 925, 0.5596334172311233]"
62,"[295, 588, 0.5593385770231024]"
62,"[296, 673, 0.5592746906117346]"
62,"[297, 34, 0.5589002600550297]"
62,"[298, 671, 0.5588445380385294]"
62,"[299, 295, 0.5584825418764571]"
62,"[300, 471, 0.5571694972282113]"
62,"[301, 648, 0.5571694972282113]"
62,"[302, 899, 0.5571694972282113]"
62,"[303, 1168, 0.5571694972282113]"
62,"[304, 1181, 0.5571694972282113]"
62,"[305, 118, 0.556861192682965]"
62,"[306, 1000, 0.556861192682965]"
62,"[307, 1209, 0.5564033175519975]"
62,"[308, 997, 0.5564033175519975]"
62,"[309, 959, 0.5546206357770069]"
62,"[310, 690, 0.5536301300515154]"
62,"[311, 346, 0.5535426383271962]"
62,"[312, 667, 0.5535426383271962]"
62,"[313, 845, 0.5505062457942462]"
62,"[314, 1093, 0.5505062457942462]"
63,"[1, 962, 0.6389478596047247]"
63,"[2, 1207, 0.6376577395329714]"
63,"[3, 437, 0.6291271617508272]"
63,"[4, 11, 0.6209873690612143]"
63,"[5, 496, 0.6208898684028695]"
63,"[6, 358, 0.6201110592355322]"
63,"[7, 912, 0.6082710756074584]"
63,"[8, 571, 0.5940809766763419]"
63,"[9, 767, 0.5935603400856009]"
63,"[10, 144, 0.5933776438741999]"
63,"[11, 174, 0.5884316201066254]"
63,"[12, 856, 0.5850322218172412]"
63,"[13, 336, 0.5746105072634665]"
63,"[14, 430, 0.5746105072634665]"
63,"[15, 494, 0.5746105072634665]"
63,"[16, 1157, 0.5717853580846121]"
63,"[17, 766, 0.5680573597272268]"
63,"[18, 386, 0.5643804614052208]"
63,"[19, 771, 0.5621768777638221]"
63,"[20, 988, 0.5586738046318719]"
63,"[21, 1099, 0.554506863888796]"
63,"[22, 685, 0.5522518425689944]"
63,"[23, 368, 0.5509671939782406]"
64,"[1, 1003, 0.620554249839378]"
64,"[2, 1197, 0.6133481202375343]"
64,"[3, 676, 0.6102779129473929]"
64,"[4, 144, 0.6088958860364531]"
64,"[5, 1195, 0.6062522340763957]"
64,"[6, 314, 0.6022560124805292]"
64,"[7, 1206, 0.6004465763762945]"
64,"[8, 964, 0.5991756845925928]"
64,"[9, 62, 0.5942358333533405]"
64,"[10, 965, 0.5938746725250813]"
64,"[11, 963, 0.592859664589468]"
64,"[12, 543, 0.5907233642717015]"
64,"[13, 508, 0.5893113979842374]"
64,"[14, 1006, 0.5858955406363441]"
64,"[15, 1067, 0.5853489656731545]"
64,"[16, 904, 0.5830943243976205]"
64,"[17, 150, 0.5741959804874492]"
64,"[18, 368, 0.5701571439411113]"
64,"[19, 1038, 0.5640949345488896]"
64,"[20, 24, 0.5621578975346931]"
64,"[21, 955, 0.560758207344751]"
64,"[22, 348, 0.5567890581335336]"
64,"[23, 1149, 0.5566366180601584]"
64,"[24, 437, 0.5556907839368698]"
64,"[25, 372, 0.5544121756204771]"
65,"[1, 1110, 0.8483342915946267]"
65,"[2, 964, 0.8388097039520389]"
65,"[3, 543, 0.8344215256628896]"
65,"[4, 314, 0.8343634089958929]"
65,"[5, 437, 0.8240656968395151]"
65,"[6, 904, 0.8127539938205497]"
65,"[7, 1047, 0.8115733560812936]"
65,"[8, 140, 0.8044122629788928]"
65,"[9, 446, 0.7934916150476279]"
65,"[10, 1197, 0.7749017383401419]"
65,"[11, 1062, 0.7733782936165323]"
65,"[12, 1067, 0.768618737201583]"
65,"[13, 89, 0.7641931809566747]"
65,"[14, 751, 0.7641931809566747]"
65,"[15, 606, 0.7609609614873892]"
65,"[16, 907, 0.7609609614873892]"
65,"[17, 1171, 0.7575119227454542]"
65,"[18, 427, 0.757194333862609]"
65,"[19, 905, 0.757194333862609]"
65,"[20, 502, 0.7565659245684573]"
65,"[21, 597, 0.7565659245684573]"
65,"[22, 899, 0.7559588616637646]"
65,"[23, 1045, 0.7541823508020783]"
65,"[24, 501, 0.7535163909809633]"
65,"[25, 174, 0.7463971274232316]"
65,"[26, 730, 0.7457670885363918]"
65,"[27, 842, 0.7453673182159543]"
65,"[28, 1195, 0.7453673182159543]"
65,"[29, 914, 0.7441627936710329]"
65,"[30, 185, 0.740540723352522]"
65,"[31, 552, 0.7403751029686151]"
65,"[32, 986, 0.7403751029686151]"
65,"[33, 441, 0.7402766156247381]"
65,"[34, 59, 0.7392836080819916]"
65,"[35, 602, 0.7392836080819916]"
65,"[36, 347, 0.7388058874234628]"
65,"[37, 815, 0.7385672647000218]"
65,"[38, 1206, 0.737200702598017]"
65,"[39, 959, 0.7350273252981615]"
65,"[40, 629, 0.732850905518114]"
65,"[41, 988, 0.7311020192143894]"
65,"[42, 969, 0.7287657737252344]"
65,"[43, 144, 0.7283846579173875]"
65,"[44, 1165, 0.7257554343587512]"
65,"[45, 566, 0.7246645116108756]"
65,"[46, 189, 0.7243111466004116]"
65,"[47, 63, 0.723811572085455]"
65,"[48, 987, 0.7234952720062623]"
65,"[49, 246, 0.7234013001044735]"
65,"[50, 397, 0.7234013001044735]"
65,"[51, 689, 0.7210866991295883]"
65,"[52, 1159, 0.7210866991295883]"
65,"[53, 24, 0.720041582492522]"
65,"[54, 295, 0.7168492029423977]"
65,"[55, 989, 0.7163663171234347]"
65,"[56, 1071, 0.7161231363584892]"
65,"[57, 190, 0.713030398006228]"
65,"[58, 1136, 0.713030398006228]"
65,"[59, 1112, 0.7128904539818385]"
65,"[60, 798, 0.7125582740094997]"
65,"[61, 1172, 0.7120769638997726]"
65,"[62, 187, 0.7115405062176977]"
65,"[63, 1151, 0.710623600696401]"
65,"[64, 1016, 0.708041439265033]"
65,"[65, 1234, 0.7075813176201463]"
65,"[66, 508, 0.7057824845137711]"
65,"[67, 90, 0.700458528644193]"
65,"[68, 96, 0.700458528644193]"
65,"[69, 323, 0.700458528644193]"
65,"[70, 1214, 0.700458528644193]"
65,"[71, 372, 0.7004585286441929]"
65,"[72, 499, 0.6997808377701276]"
65,"[73, 1042, 0.6997808377701276]"
65,"[74, 1188, 0.6997808377701276]"
65,"[75, 585, 0.6958553105536822]"
65,"[76, 322, 0.6958455854569284]"
65,"[77, 584, 0.6956147817931817]"
65,"[78, 150, 0.6952627203995192]"
65,"[79, 885, 0.6897003198945474]"
65,"[80, 956, 0.6883874013724239]"
65,"[81, 961, 0.6869524585904457]"
65,"[82, 856, 0.6864954837546932]"
65,"[83, 490, 0.686440264275088]"
65,"[84, 906, 0.6855568490077755]"
65,"[85, 440, 0.6853777506252122]"
65,"[86, 443, 0.6853777506252122]"
65,"[87, 1041, 0.6853777506252122]"
65,"[88, 611, 0.6853752439780882]"
65,"[89, 915, 0.6825256533553544]"
65,"[90, 473, 0.6810063447133896]"
65,"[91, 337, 0.6796521415706014]"
65,"[92, 803, 0.679238788216318]"
65,"[93, 1170, 0.676193514473185]"
65,"[94, 430, 0.67478293236105]"
65,"[95, 605, 0.669966332714736]"
65,"[96, 955, 0.669966332714736]"
65,"[97, 312, 0.6688305052701141]"
65,"[98, 684, 0.6683769531557602]"
65,"[99, 155, 0.6642620286070305]"
65,"[100, 1162, 0.6636317531259859]"
65,"[101, 370, 0.6626163281509431]"
65,"[102, 484, 0.6603281725007616]"
65,"[103, 1003, 0.6599750590629374]"
65,"[104, 392, 0.6591993746338898]"
65,"[105, 653, 0.6574824447431185]"
65,"[106, 64, 0.654075169173422]"
65,"[107, 771, 0.6530571682817492]"
65,"[108, 438, 0.6527679204572554]"
65,"[109, 18, 0.6476614648432963]"
65,"[110, 546, 0.6475039169124661]"
65,"[111, 242, 0.646605804851071]"
65,"[112, 368, 0.6368954102126949]"
65,"[113, 613, 0.6353039147918891]"
65,"[114, 1073, 0.6353039147918891]"
65,"[115, 62, 0.632444499278427]"
65,"[116, 317, 0.6323899342856047]"
65,"[117, 458, 0.6323899342856047]"
65,"[118, 159, 0.6315871164525477]"
65,"[119, 332, 0.6315871164525477]"
65,"[120, 673, 0.6315871164525477]"
65,"[121, 696, 0.6315871164525477]"
65,"[122, 705, 0.6313127134591878]"
65,"[123, 902, 0.6313127134591878]"
65,"[124, 1099, 0.6313127134591878]"
65,"[125, 1179, 0.6313127134591878]"
65,"[126, 1212, 0.6313037763044423]"
65,"[127, 192, 0.6313037763044423]"
65,"[128, 241, 0.6313037763044423]"
65,"[129, 388, 0.6313037763044423]"
65,"[130, 429, 0.6312785130236345]"
65,"[131, 669, 0.6310023177329435]"
65,"[132, 811, 0.6310023177329435]"
65,"[133, 1224, 0.6310023177329435]"
65,"[134, 422, 0.6306949411241493]"
65,"[135, 326, 0.6291203962251568]"
65,"[136, 333, 0.6291203962251568]"
65,"[137, 1104, 0.6291203962251568]"
65,"[138, 1118, 0.6291203962251568]"
65,"[139, 1075, 0.628488481212941]"
65,"[140, 1077, 0.628488481212941]"
65,"[141, 804, 0.6279161117821682]"
65,"[142, 745, 0.6278873195370582]"
65,"[143, 20, 0.6271789509484139]"
65,"[144, 415, 0.6262169182063069]"
65,"[145, 1164, 0.6262169182063069]"
65,"[146, 541, 0.6255737012488408]"
65,"[147, 633, 0.6252774571438552]"
65,"[148, 553, 0.6243486906293285]"
65,"[149, 38, 0.6238328077536129]"
65,"[150, 809, 0.6238328077536129]"
65,"[151, 950, 0.6238328077536129]"
65,"[152, 604, 0.6228745368523906]"
65,"[153, 784, 0.6228745368523906]"
65,"[154, 859, 0.6228745368523906]"
65,"[155, 865, 0.6228745368523906]"
65,"[156, 243, 0.6217521860530884]"
65,"[157, 16, 0.6214604931907959]"
65,"[158, 714, 0.6214604931907959]"
65,"[159, 439, 0.6203482220506648]"
65,"[160, 31, 0.6200153951110082]"
65,"[161, 694, 0.6200153951110082]"
65,"[162, 790, 0.6200153951110082]"
65,"[163, 870, 0.6200153951110082]"
65,"[164, 172, 0.619838893142001]"
65,"[165, 998, 0.6189475963560279]"
65,"[166, 814, 0.618635171966662]"
65,"[167, 812, 0.6176047898025402]"
65,"[168, 475, 0.617029287177487]"
65,"[169, 913, 0.6158186062327755]"
65,"[170, 928, 0.6158186062327755]"
65,"[171, 1078, 0.6158186062327755]"
65,"[172, 982, 0.6153289206755849]"
65,"[173, 532, 0.6152422115156064]"
65,"[174, 962, 0.6151818802895088]"
65,"[175, 383, 0.6151273176645754]"
65,"[176, 587, 0.6151273176645754]"
65,"[177, 594, 0.6151273176645754]"
65,"[178, 1039, 0.6148388038388307]"
65,"[179, 588, 0.6127247118367879]"
65,"[180, 731, 0.611270628861431]"
65,"[181, 471, 0.6103486039714069]"
65,"[182, 648, 0.6103486039714069]"
65,"[183, 912, 0.6103486039714069]"
65,"[184, 1168, 0.6103486039714069]"
65,"[185, 1181, 0.6103486039714069]"
65,"[186, 722, 0.6099377293937207]"
65,"[187, 50, 0.6092669254773737]"
65,"[188, 1156, 0.6081303336540818]"
65,"[189, 875, 0.6067105027425681]"
65,"[190, 1216, 0.6067105027425681]"
65,"[191, 61, 0.6062839858313123]"
65,"[192, 166, 0.6062839858313123]"
65,"[193, 195, 0.6062839858313123]"
65,"[194, 200, 0.6062839858313123]"
65,"[195, 510, 0.6062839858313123]"
65,"[196, 582, 0.6062839858313123]"
65,"[197, 757, 0.6062839858313123]"
65,"[198, 1017, 0.6062839858313123]"
65,"[199, 1105, 0.6062839858313123]"
65,"[200, 1131, 0.6062839858313123]"
65,"[201, 1132, 0.6062839858313123]"
65,"[202, 697, 0.606248309738079]"
65,"[203, 1237, 0.6058782233527509]"
65,"[204, 1000, 0.6024854557612281]"
65,"[205, 218, 0.6022487584405345]"
65,"[206, 852, 0.6022487584405345]"
65,"[207, 901, 0.6012617344930697]"
65,"[208, 1173, 0.6012617344930697]"
65,"[209, 1135, 0.5985033133958112]"
65,"[210, 1005, 0.5976137184499033]"
65,"[211, 526, 0.5975057615294947]"
65,"[212, 204, 0.5967411740312453]"
65,"[213, 778, 0.5967411740312453]"
65,"[214, 886, 0.5967411740312453]"
65,"[215, 897, 0.5967411740312453]"
65,"[216, 952, 0.5967411740312453]"
65,"[217, 1074, 0.5967411740312453]"
65,"[218, 936, 0.5964087799662061]"
65,"[219, 1205, 0.5964087799662061]"
65,"[220, 676, 0.5950917926968392]"
65,"[221, 411, 0.594196241179788]"
65,"[222, 258, 0.5926607437177323]"
65,"[223, 661, 0.5913735835824233]"
65,"[224, 800, 0.5913735835824233]"
65,"[225, 466, 0.590067143805622]"
65,"[226, 754, 0.590067143805622]"
65,"[227, 858, 0.590067143805622]"
65,"[228, 1106, 0.590067143805622]"
65,"[229, 1125, 0.590067143805622]"
65,"[230, 52, 0.5900671438056219]"
65,"[231, 147, 0.5900671438056219]"
65,"[232, 205, 0.5900671438056219]"
65,"[233, 269, 0.5900671438056219]"
65,"[234, 311, 0.5900671438056219]"
65,"[235, 320, 0.5900671438056219]"
65,"[236, 436, 0.5900671438056219]"
65,"[237, 454, 0.5900671438056219]"
65,"[238, 455, 0.5900671438056219]"
65,"[239, 489, 0.5900671438056219]"
65,"[240, 497, 0.5900671438056219]"
65,"[241, 523, 0.5900671438056219]"
65,"[242, 538, 0.5900671438056219]"
65,"[243, 562, 0.5900671438056219]"
65,"[244, 614, 0.5900671438056219]"
65,"[245, 742, 0.5900671438056219]"
65,"[246, 767, 0.5900671438056219]"
65,"[247, 785, 0.5900671438056219]"
65,"[248, 944, 0.5900671438056219]"
65,"[249, 965, 0.5900671438056219]"
65,"[250, 1040, 0.5900671438056219]"
65,"[251, 1066, 0.5900671438056219]"
65,"[252, 1117, 0.5900671438056219]"
65,"[253, 1161, 0.5900671438056219]"
65,"[254, 1169, 0.5900671438056219]"
65,"[255, 1199, 0.5900671438056219]"
65,"[256, 1210, 0.5900671438056219]"
65,"[257, 394, 0.5900671438056218]"
65,"[258, 496, 0.5900671438056218]"
65,"[259, 536, 0.5900671438056218]"
65,"[260, 693, 0.5900671438056218]"
65,"[261, 1050, 0.5900671438056218]"
65,"[262, 55, 0.5870336313965849]"
65,"[263, 141, 0.584954064032878]"
65,"[264, 860, 0.584954064032878]"
65,"[265, 1192, 0.5849141864375336]"
65,"[266, 655, 0.5842473091190855]"
65,"[267, 11, 0.58358349498691]"
65,"[268, 960, 0.58358349498691]"
65,"[269, 589, 0.583480286228426]"
65,"[270, 238, 0.5827089100243477]"
65,"[271, 349, 0.5827089100243477]"
65,"[272, 460, 0.5827089100243477]"
65,"[273, 753, 0.5827089100243477]"
65,"[274, 903, 0.5827089100243477]"
65,"[275, 358, 0.58231780009803]"
65,"[276, 302, 0.581375908334691]"
65,"[277, 968, 0.581375908334691]"
65,"[278, 504, 0.5780231965127278]"
65,"[279, 366, 0.5773360349221955]"
65,"[280, 680, 0.5773360349221955]"
65,"[281, 738, 0.5773360349221955]"
65,"[282, 755, 0.5773360349221955]"
65,"[283, 1107, 0.5773360349221955]"
65,"[284, 710, 0.5745575428060271]"
65,"[285, 747, 0.5745575428060271]"
65,"[286, 922, 0.5745575428060271]"
65,"[287, 1081, 0.5723043910164712]"
65,"[288, 472, 0.5699143515828854]"
65,"[289, 703, 0.5699143515828854]"
65,"[290, 139, 0.5696563327273186]"
65,"[291, 469, 0.5696563327273186]"
65,"[292, 890, 0.5694243363805601]"
65,"[293, 4, 0.5685872178663314]"
65,"[294, 211, 0.5685872178663314]"
65,"[295, 143, 0.568098326183133]"
65,"[296, 206, 0.568098326183133]"
65,"[297, 265, 0.568098326183133]"
65,"[298, 313, 0.568098326183133]"
65,"[299, 355, 0.568098326183133]"
65,"[300, 424, 0.568098326183133]"
65,"[301, 568, 0.568098326183133]"
65,"[302, 758, 0.568098326183133]"
65,"[303, 830, 0.568098326183133]"
65,"[304, 926, 0.568098326183133]"
65,"[305, 1091, 0.568098326183133]"
65,"[306, 1163, 0.568098326183133]"
65,"[307, 163, 0.5656072148885601]"
65,"[308, 260, 0.564875750041039]"
65,"[309, 951, 0.5621283970253655]"
65,"[310, 844, 0.5607921395194139]"
65,"[311, 630, 0.5587922849732491]"
65,"[312, 307, 0.5577572372289906]"
65,"[313, 451, 0.555609181862458]"
65,"[314, 527, 0.555609181862458]"
65,"[315, 807, 0.555609181862458]"
65,"[316, 963, 0.555609181862458]"
65,"[317, 999, 0.555609181862458]"
65,"[318, 1019, 0.555609181862458]"
65,"[319, 100, 0.5547729239778079]"
65,"[320, 352, 0.5504615313292656]"
65,"[321, 364, 0.5504615313292656]"
66,"[1, 559, 0.8160018158456064]"
66,"[2, 243, 0.8073152877910028]"
66,"[3, 819, 0.7943721254478266]"
66,"[4, 1169, 0.7872386947072629]"
66,"[5, 63, 0.7840436929114695]"
66,"[6, 964, 0.7821646431460053]"
66,"[7, 415, 0.7814262778522679]"
66,"[8, 1171, 0.7793119266403676]"
66,"[9, 830, 0.775011104995016]"
66,"[10, 965, 0.7673964623887016]"
66,"[11, 986, 0.7673964623887016]"
66,"[12, 394, 0.7602906352125383]"
66,"[13, 1163, 0.7462299915758487]"
66,"[14, 144, 0.7451107035940902]"
66,"[15, 502, 0.7437772598072528]"
66,"[16, 62, 0.7356758846715041]"
66,"[17, 508, 0.728562749180084]"
66,"[18, 790, 0.7143155349093788]"
66,"[19, 988, 0.710906629995443]"
66,"[20, 1099, 0.706234377038773]"
66,"[21, 163, 0.7042141405515583]"
66,"[22, 1147, 0.701777993277949]"
66,"[23, 915, 0.699240450014228]"
66,"[24, 372, 0.6976106239116997]"
66,"[25, 870, 0.6969714545304222]"
66,"[26, 89, 0.6966957419403632]"
66,"[27, 694, 0.6966957419403632]"
66,"[28, 875, 0.6950078016803645]"
66,"[29, 1197, 0.6921694602763997]"
66,"[30, 1004, 0.6913889443591676]"
66,"[31, 437, 0.6855072936412421]"
66,"[32, 944, 0.6850777783865027]"
66,"[33, 722, 0.6838951223124146]"
66,"[34, 763, 0.6797924282612249]"
66,"[35, 107, 0.6792904698090731]"
66,"[36, 751, 0.6772214295852823]"
66,"[37, 804, 0.6771939640875603]"
66,"[38, 1173, 0.6756738095041882]"
66,"[39, 189, 0.6740864858075881]"
66,"[40, 731, 0.6740864858075881]"
66,"[41, 1188, 0.6740864858075881]"
66,"[42, 1199, 0.6740864858075881]"
66,"[43, 183, 0.67385303950323]"
66,"[44, 606, 0.67385303950323]"
66,"[45, 885, 0.67385303950323]"
66,"[46, 690, 0.6729714251839265]"
66,"[47, 597, 0.6714346723899166]"
66,"[48, 1106, 0.6675918109212752]"
66,"[49, 1237, 0.6671322317049905]"
66,"[50, 1005, 0.6655952137344336]"
66,"[51, 541, 0.664094747590248]"
66,"[52, 730, 0.6640473497706476]"
66,"[53, 684, 0.6622970941683779]"
66,"[54, 496, 0.6605183841611818]"
66,"[55, 446, 0.6602186447185735]"
66,"[56, 607, 0.6602186447185735]"
66,"[57, 886, 0.6602186447185735]"
66,"[58, 424, 0.6590698650551515]"
66,"[59, 333, 0.65848236927335]"
66,"[60, 489, 0.6574314895334568]"
66,"[61, 552, 0.6574314895334568]"
66,"[62, 1161, 0.6574314895334568]"
66,"[63, 798, 0.6517990127895684]"
66,"[64, 301, 0.651750881420847]"
66,"[65, 55, 0.6515162181790073]"
66,"[66, 501, 0.6514779681313154]"
66,"[67, 1067, 0.6507571929088141]"
66,"[68, 914, 0.6502098024233546]"
66,"[69, 912, 0.6500906840329826]"
66,"[70, 322, 0.648903758315015]"
66,"[71, 811, 0.6487867135069786]"
66,"[72, 905, 0.6487867135069786]"
66,"[73, 719, 0.6455647245586077]"
66,"[74, 208, 0.6435466049434629]"
66,"[75, 1135, 0.637979687441788]"
66,"[76, 155, 0.6350831963483308]"
66,"[77, 934, 0.6350831963483308]"
66,"[78, 585, 0.6343997733133948]"
66,"[79, 901, 0.6335141766609399]"
66,"[80, 614, 0.625209054230904]"
66,"[81, 265, 0.6247460592551953]"
66,"[82, 568, 0.6247460592551953]"
66,"[83, 1091, 0.6247460592551953]"
66,"[84, 969, 0.6246187771622755]"
66,"[85, 755, 0.6220297787933925]"
66,"[86, 1115, 0.6215493459014344]"
66,"[87, 320, 0.620421623440986]"
66,"[88, 499, 0.6193915095272391]"
66,"[89, 550, 0.6193536742489079]"
66,"[90, 968, 0.6185260242173616]"
66,"[91, 392, 0.6172976308096662]"
66,"[92, 182, 0.6170782131122703]"
66,"[93, 237, 0.6170782131122703]"
66,"[94, 254, 0.6170782131122703]"
66,"[95, 432, 0.6170782131122703]"
66,"[96, 1003, 0.6170782131122703]"
66,"[97, 1024, 0.6170782131122703]"
66,"[98, 11, 0.6154073643450796]"
66,"[99, 352, 0.614899769678837]"
66,"[100, 898, 0.614272786097622]"
66,"[101, 1076, 0.614272786097622]"
66,"[102, 205, 0.6137658232877063]"
66,"[103, 141, 0.6127536938157818]"
66,"[104, 248, 0.6101177082426515]"
66,"[105, 647, 0.609441246574759]"
66,"[106, 479, 0.609371136393977]"
66,"[107, 919, 0.609371136393977]"
66,"[108, 348, 0.6084159845884547]"
66,"[109, 190, 0.6048036141310921]"
66,"[110, 963, 0.6048036141310921]"
66,"[111, 1019, 0.6048036141310921]"
66,"[112, 519, 0.6047474005015984]"
66,"[113, 536, 0.6017743903128577]"
66,"[114, 703, 0.6000976151289029]"
66,"[115, 1192, 0.5955277990438251]"
66,"[116, 867, 0.5912336728679458]"
66,"[117, 244, 0.5855941960573018]"
66,"[118, 13, 0.5831346903914832]"
66,"[119, 148, 0.5831346903914832]"
66,"[120, 822, 0.5831346903914832]"
66,"[121, 1162, 0.5831346903914832]"
66,"[122, 564, 0.5773467112523931]"
66,"[123, 398, 0.5772428583070551]"
66,"[124, 522, 0.5772428583070551]"
66,"[125, 596, 0.5772428583070551]"
66,"[126, 878, 0.5772428583070551]"
66,"[127, 977, 0.5772428583070551]"
66,"[128, 1233, 0.5772428583070551]"
66,"[129, 1062, 0.5772328498304522]"
66,"[130, 599, 0.5769921311503262]"
66,"[131, 43, 0.5768667299193653]"
66,"[132, 149, 0.5768667299193653]"
66,"[133, 195, 0.5768667299193653]"
66,"[134, 200, 0.5768667299193653]"
66,"[135, 217, 0.5768667299193653]"
66,"[136, 263, 0.5768667299193653]"
66,"[137, 281, 0.5768667299193653]"
66,"[138, 623, 0.5768667299193653]"
66,"[139, 643, 0.5768667299193653]"
66,"[140, 668, 0.5768667299193653]"
66,"[141, 710, 0.5768667299193653]"
66,"[142, 715, 0.5768667299193653]"
66,"[143, 727, 0.5768667299193653]"
66,"[144, 732, 0.5768667299193653]"
66,"[145, 967, 0.5768667299193653]"
66,"[146, 1105, 0.5768667299193653]"
66,"[147, 1116, 0.5768667299193653]"
66,"[148, 1132, 0.5768667299193653]"
66,"[149, 438, 0.5763070233356541]"
66,"[150, 705, 0.5763070233356541]"
66,"[151, 902, 0.5763070233356541]"
66,"[152, 1179, 0.5763070233356541]"
66,"[153, 250, 0.5761134427335899]"
66,"[154, 776, 0.5760721146929894]"
66,"[155, 821, 0.5760537557685456]"
66,"[156, 174, 0.5760236721006254]"
66,"[157, 427, 0.5760236721006254]"
66,"[158, 669, 0.5760236721006254]"
66,"[159, 1224, 0.5760236721006254]"
66,"[160, 160, 0.5751733898633897]"
66,"[161, 212, 0.5751733898633897]"
66,"[162, 304, 0.5751733898633897]"
66,"[163, 472, 0.5751733898633897]"
66,"[164, 865, 0.5751733898633897]"
66,"[165, 928, 0.5751733898633897]"
66,"[166, 1007, 0.5751733898633897]"
66,"[167, 1060, 0.5751733898633897]"
66,"[168, 1232, 0.5751733898633897]"
66,"[169, 1083, 0.5748445441406755]"
66,"[170, 172, 0.5747376690920523]"
66,"[171, 317, 0.5747376690920523]"
66,"[172, 422, 0.5747376690920523]"
66,"[173, 387, 0.5732211051375177]"
66,"[174, 332, 0.5723064219628546]"
66,"[175, 661, 0.5723064219628546]"
66,"[176, 630, 0.5717449936085485]"
66,"[177, 806, 0.5717449936085485]"
66,"[178, 1164, 0.5716552199882697]"
66,"[179, 540, 0.5712514549165106]"
66,"[180, 633, 0.5707976132952656]"
66,"[181, 549, 0.5703462225739684]"
66,"[182, 340, 0.5703081983907237]"
66,"[183, 368, 0.5703081983907237]"
66,"[184, 349, 0.5700670101630411]"
66,"[185, 622, 0.5700670101630411]"
66,"[186, 1108, 0.5700670101630411]"
66,"[187, 1118, 0.5700670101630411]"
66,"[188, 1129, 0.5700670101630411]"
66,"[189, 297, 0.5680785409579163]"
66,"[190, 326, 0.5679450992660238]"
66,"[191, 460, 0.5679450992660238]"
66,"[192, 542, 0.5672098075308]"
66,"[193, 31, 0.5659940298379625]"
66,"[194, 1143, 0.5657472301983201]"
66,"[195, 124, 0.5652878192099198]"
66,"[196, 425, 0.5652878192099198]"
66,"[197, 102, 0.5650744902702932]"
66,"[198, 271, 0.5650744902702932]"
66,"[199, 305, 0.5650744902702932]"
66,"[200, 696, 0.5650744902702932]"
66,"[201, 800, 0.5650744902702932]"
66,"[202, 1077, 0.5650744902702932]"
66,"[203, 998, 0.5650192673963316]"
66,"[204, 431, 0.564048877894517]"
66,"[205, 1112, 0.5639502479810243]"
66,"[206, 812, 0.5637934583301466]"
66,"[207, 498, 0.563630011693865]"
66,"[208, 982, 0.5617158835655415]"
66,"[209, 543, 0.561581654671678]"
66,"[210, 962, 0.561581654671678]"
66,"[211, 219, 0.5606755281361863]"
66,"[212, 473, 0.5606755281361863]"
66,"[213, 1119, 0.5606755281361863]"
66,"[214, 650, 0.5596334172311233]"
66,"[215, 803, 0.5596334172311233]"
66,"[216, 925, 0.5596334172311233]"
66,"[217, 347, 0.5595911688751934]"
66,"[218, 588, 0.5593385770231024]"
66,"[219, 268, 0.5592746906117346]"
66,"[220, 673, 0.5592746906117346]"
66,"[221, 671, 0.5588445380385294]"
66,"[222, 295, 0.5584825418764571]"
66,"[223, 920, 0.5583427109265229]"
66,"[224, 471, 0.5571694972282113]"
66,"[225, 648, 0.5571694972282113]"
66,"[226, 899, 0.5571694972282113]"
66,"[227, 1168, 0.5571694972282113]"
66,"[228, 1181, 0.5571694972282113]"
66,"[229, 118, 0.556861192682965]"
66,"[230, 1000, 0.556861192682965]"
66,"[231, 959, 0.5546206357770069]"
66,"[232, 346, 0.5535426383271962]"
66,"[233, 667, 0.5535426383271962]"
66,"[234, 429, 0.5533537512615233]"
66,"[235, 956, 0.5508622206158831]"
66,"[236, 845, 0.5505062457942462]"
66,"[237, 1093, 0.5505062457942462]"
66,"[238, 134, 0.5503854204024317]"
66,"[239, 156, 0.5503854204024317]"
67,"[1, 550, 0.875870952182174]"
67,"[2, 473, 0.8683499919571788]"
